strain_name,latitude,longitude,date
EPI189123,1.00,38.00,2009-06-26
EPI189129,14.67,-61.00,2009-06-20
EPI189161,1.37,103.80,2009-05-30
EPI189164,1.37,103.80,2009-06-17
EPI189170,1.37,103.80,2009-06-17
EPI189173,4.00,-56.00,2009-06-09
EPI189179,4.00,-56.00,2009-06-11
EPI189182,30.27,-97.74,2009-04-15
EPI189189,39.25,-111.75,2009-06-14
EPI189197,39.25,-111.75,2009-06-14
EPI189201,39.25,-111.75,2009-06-14
EPI189206,47.00,-109.75,2009-05-05
EPI189209,40.71,-74.01,2009-07-02
EPI189212,35.69,139.75,2009-07-02
EPI190198,56.00,10.00,2009-06-04
EPI190206,56.00,10.00,2009-06-04
EPI190214,56.00,10.00,2009-06-09
EPI190219,35.00,105.00,2009-06-29
EPI190224,32.06,118.78,2009-06-17
EPI190444,40.87,-72.80,2009-05-20
EPI190452,41.77,-73.73,2009-05-20
EPI190460,41.77,-73.73,2009-05-19
EPI190468,40.71,-74.01,2009-05-26
EPI190476,41.77,-73.73,2009-05-29
EPI190484,40.71,-74.01,2009-05-18
EPI190492,40.87,-72.80,2009-06-03
EPI190508,42.97,-76.58,2009-06-10
EPI190516,43.10,-73.85,2009-06-17
EPI190524,42.65,-73.76,2009-05-17
EPI190532,43.05,-76.15,2009-05-19
EPI190544,28.15,113.63,2009-06-13
EPI190631,35.91,139.66,2009-06-03
EPI190632,35.91,139.66,2009-05-21
EPI190783,30.27,-97.74,2009-04-14
EPI190791,30.27,-97.74,2009-04-15
EPI190799,30.27,-97.74,2009-04-23
EPI190807,24.00,121.00,2009-05-19
EPI190815,25.04,121.53,2009-05-22
EPI190839,25.04,121.53,2009-05-30
EPI190847,4.00,-72.00,2009-06-25
EPI190855,12.15,-86.27,2009-06-26
EPI190863,19.43,-99.14,2009-04-25
EPI190871,39.00,-76.75,2009-06-16
EPI190887,39.00,-76.75,2009-06-18
EPI190911,55.00,-97.00,2009-07-01
EPI190912,52.28,-117.47,2009-04-28
EPI190913,45.00,-63.00,2009-04-29
EPI190914,45.00,-63.00,2009-04-29
EPI190915,45.00,-63.00,2009-04-30
EPI190916,46.81,-71.21,2009-04-26
EPI190917,49.25,-84.50,2009-04-27
EPI190918,52.28,-117.47,2009-05-01
EPI190919,46.81,-71.21,2009-05-08
EPI190920,55.00,-97.00,2009-04-30
EPI190921,55.00,-97.00,2009-05-07
EPI190922,55.00,-97.00,2009-05-07
EPI191771,56.86,60.61,2009-05-01
EPI191776,43.25,76.95,2009-05-01
EPI191935,38.90,-77.04,2009-07-14
EPI191937,38.90,-77.04,2009-07-28
EPI191939,8.00,-5.00,2009-06-16
EPI191948,15.00,-86.50,2009-06-17
EPI191954,-34.00,-64.00,2009-06-17
EPI191959,40.00,-89.25,2009-06-13
EPI191961,1.37,103.80,2009-06-22
EPI191970,39.25,-111.75,2009-06-12
EPI191971,2.00,33.00,2009-07-02
EPI191980,55.75,37.62,2009-06-20
EPI191989,45.00,135.00,2009-07-22
EPI191996,45.00,135.00,2009-07-24
EPI192680,49.25,-84.50,2009-07-03
EPI192718,56.00,106.00,2009-05-01
EPI192741,1.37,103.80,2009-06-14
EPI192742,1.37,103.80,2009-06-14
EPI192743,1.37,103.80,2009-06-14
EPI192744,1.37,103.80,2009-06-14
EPI192745,55.00,73.40,2009-05-01
EPI192750,40.87,-72.80,2009-05-31
EPI192758,43.05,-76.15,2009-05-20
EPI192766,42.81,-73.94,2009-05-21
EPI192782,42.10,-75.92,2009-05-20
EPI192790,42.81,-73.94,2009-05-21
EPI192798,43.05,-76.15,2009-05-18
EPI192806,43.05,-76.15,2009-05-19
EPI192814,42.45,-76.47,2009-05-25
EPI192830,43.05,-76.15,2009-05-26
EPI192838,43.05,-76.15,2009-05-22
EPI192846,40.87,-72.80,2009-05-24
EPI192854,41.77,-73.73,2009-05-21
EPI192862,40.70,-73.80,2009-05-15
EPI192870,40.70,-73.80,2009-05-16
EPI192878,40.71,-74.01,2009-06-01
EPI192886,42.72,-73.48,2009-06-02
EPI192918,41.88,-74.25,2009-05-31
EPI192926,42.17,-76.27,2009-06-09
EPI192934,41.42,-74.32,2009-06-10
EPI192942,43.80,-75.48,2009-06-09
EPI192950,42.65,-73.76,2009-06-13
EPI192958,40.71,-74.01,2009-06-19
EPI192982,40.75,-73.58,2009-05-22
EPI193157,40.75,-73.58,2009-05-19
EPI193165,43.05,-76.15,2009-05-26
EPI193173,42.27,-77.33,2009-06-02
EPI193181,43.80,-75.48,2009-06-02
EPI193189,42.47,-75.58,2009-06-01
EPI193197,42.47,-75.58,2009-05-31
EPI193205,42.10,-75.92,2009-06-10
EPI193221,43.05,-76.15,2009-06-08
EPI193229,43.10,-75.23,2009-06-10
EPI193464,49.25,-84.50,2009-07-06
EPI193472,51.92,11.50,2009-05-04
EPI193480,51.92,11.50,2009-05-06
EPI193493,49.02,12.10,2009-05-01
EPI193853,-30.00,-71.00,2009-08-17
EPI194067,49.25,-84.50,2009-05-24
EPI194075,49.25,-84.50,2009-05-09
EPI194083,49.25,-84.50,2009-07-07
EPI194091,49.25,-84.50,2009-05-30
EPI194099,49.25,-84.50,2009-06-09
EPI194107,49.25,-84.50,2009-06-17
EPI194310,15.00,100.00,2009-07-02
EPI194311,15.00,100.00,2009-07-02
EPI194312,15.00,100.00,2009-07-02
EPI194313,15.00,100.00,2009-07-02
EPI194333,15.00,100.00,2009-06-13
EPI194341,15.00,100.00,2009-06-17
EPI194357,44.50,-90.00,2009-05-01
EPI194365,44.50,-90.00,2009-05-02
EPI194373,44.50,-90.00,2009-05-02
EPI194381,44.50,-90.00,2009-05-03
EPI194389,44.50,-90.00,2009-05-04
EPI194397,44.50,-90.00,2009-05-03
EPI194405,44.50,-90.00,2009-05-02
EPI194413,44.50,-90.00,2009-05-03
EPI194421,44.50,-90.00,2009-05-04
EPI194429,44.50,-90.00,2009-04-30
EPI194437,44.50,-90.00,2009-05-02
EPI194445,44.50,-90.00,2009-05-03
EPI194453,44.50,-90.00,2009-05-03
EPI194461,44.50,-90.00,2009-05-01
EPI194469,44.50,-90.00,2009-04-29
EPI194477,44.50,-90.00,2009-04-29
EPI194485,44.50,-90.00,2009-05-01
EPI194493,44.50,-90.00,2009-05-04
EPI194501,44.50,-90.00,2009-04-28
EPI194509,44.50,-90.00,2009-05-02
EPI194517,44.50,-90.00,2009-05-03
EPI194525,44.50,-90.00,2009-04-30
EPI194533,44.50,-90.00,2009-05-04
EPI194541,44.50,-90.00,2009-05-03
EPI194549,44.50,-90.00,2009-05-02
EPI194557,44.50,-90.00,2009-04-30
EPI194565,44.50,-90.00,2009-05-02
EPI194573,44.50,-90.00,2009-05-04
EPI194581,44.50,-90.00,2009-04-30
EPI194589,44.50,-90.00,2009-04-30
EPI194597,44.50,-90.00,2009-05-01
EPI194605,44.50,-90.00,2009-05-02
EPI194613,44.50,-90.00,2009-05-04
EPI194621,44.50,-90.00,2009-04-30
EPI194629,44.50,-90.00,2009-05-01
EPI194637,44.50,-90.00,2009-05-04
EPI194645,44.50,-90.00,2009-04-30
EPI194653,44.50,-90.00,2009-05-04
EPI194661,44.50,-90.00,2009-05-01
EPI194669,44.50,-90.00,2009-05-04
EPI194677,44.50,-90.00,2009-05-04
EPI194685,44.50,-90.00,2009-04-30
EPI194693,44.50,-90.00,2009-05-04
EPI194701,44.50,-90.00,2009-05-04
EPI194709,44.50,-90.00,2009-05-08
EPI194717,44.50,-90.00,2009-05-10
EPI194725,44.50,-90.00,2009-05-06
EPI194733,44.50,-90.00,2009-05-09
EPI194741,44.50,-90.00,2009-05-08
EPI194749,44.50,-90.00,2009-05-08
EPI194757,44.50,-90.00,2009-05-08
EPI194765,44.50,-90.00,2009-05-10
EPI194773,44.50,-90.00,2009-05-07
EPI194781,44.50,-90.00,2009-05-09
EPI194789,44.50,-90.00,2009-05-16
EPI194797,44.50,-90.00,2009-05-15
EPI194805,44.50,-90.00,2009-05-16
EPI194813,44.50,-90.00,2009-05-16
EPI194821,44.50,-90.00,2009-05-14
EPI194829,44.50,-90.00,2009-05-14
EPI194837,44.50,-90.00,2009-05-14
EPI194845,44.50,-90.00,2009-05-13
EPI194853,44.50,-90.00,2009-05-14
EPI194861,44.50,-90.00,2009-05-16
EPI194869,44.50,-90.00,2009-05-24
EPI194877,44.50,-90.00,2009-05-20
EPI194885,44.50,-90.00,2009-05-19
EPI194893,44.50,-90.00,2009-05-20
EPI194901,44.50,-90.00,2009-05-20
EPI194909,44.50,-90.00,2009-05-19
EPI194917,44.50,-90.00,2009-05-22
EPI194925,44.50,-90.00,2009-05-19
EPI194933,44.50,-90.00,2009-05-22
EPI194941,44.50,-90.00,2009-05-19
EPI194949,44.50,-90.00,2009-05-26
EPI194957,44.50,-90.00,2009-05-27
EPI194965,44.50,-90.00,2009-05-28
EPI194973,44.50,-90.00,2009-05-30
EPI194981,44.50,-90.00,2009-05-27
EPI194989,44.50,-90.00,2009-05-30
EPI194997,44.50,-90.00,2009-05-28
EPI195005,44.50,-90.00,2009-05-27
EPI195013,44.50,-90.00,2009-04-30
EPI195021,44.50,-90.00,2009-05-02
EPI195029,44.50,-90.00,2009-05-04
EPI195037,44.50,-90.00,2009-05-04
EPI195045,44.50,-90.00,2009-05-04
EPI195053,44.50,-90.00,2009-05-03
EPI195061,44.50,-90.00,2009-05-04
EPI195069,44.50,-90.00,2009-05-28
EPI195077,44.50,-90.00,2009-05-28
EPI195085,44.50,-90.00,2009-05-04
EPI195185,-33.43,-70.57,2009-06-18
EPI195187,-33.43,-70.57,2009-06-24
EPI195192,-33.43,-70.57,2009-06-30
EPI195200,-33.43,-70.57,2009-07-07
EPI195217,-23.55,-46.64,2009-07-19
EPI195218,-23.55,-46.64,2009-08-01
EPI195219,-23.55,-46.64,2009-08-01
EPI195220,-23.55,-46.64,2009-08-01
EPI195221,-23.55,-46.64,2009-08-02
EPI195222,-23.55,-46.64,2009-08-01
EPI195223,-23.55,-46.64,2009-08-05
EPI195224,-23.55,-46.64,2009-08-05
EPI195225,-23.55,-46.64,2009-08-09
EPI195226,1.37,103.80,2009-07-27
EPI195277,43.05,-76.15,2009-05-26
EPI195285,42.81,-73.94,2009-05-21
EPI195293,40.75,-73.58,2009-05-01
