strain_name,latitude,longitude
Nigeria_B,9.081999,8.675277
West_And_Central_Africa,-8.783195,34.508522
Nigeria_A,9.081999,8.675277
West_Africa,-8.783195,34.508522
Cameroon,7.369722,12.354722
Sierra_Leone_A,8.460555,-11.779889
Sierra_Leone_B,8.460555,-11.779889
Guinea,9.945587,-9.696645
Central_Africa,-8.783195,34.508522
Nicolai,48.853000,2.358362
Liberia,6.428055,-9.429499
