strain_name,latitude,longitude,date
taxid468968,-5,120,2006-01-01
taxid468969,-5,120,2006-01-01
taxid468970,-5,120,2006-01-01
taxid468971,-5,120,2006-01-01
taxid468972,-5,120,2005-01-01
taxid468973,-5,120,2006-01-01
taxid468974,-5,120,2005-01-01
taxid472505,-5,120,2006-01-01
taxid472506,-5,120,2006-01-01
taxid472507,-5,120,2006-01-01
taxid472508,-5,120,2006-01-01
taxid472509,-5,120,2006-01-01
taxid472510,-5,120,2006-01-01
taxid472511,-5,120,2006-01-01
taxid472512,-5,120,2006-01-01
taxid472513,-5,120,2006-01-01
taxid472514,-5,120,2006-01-01
taxid472515,-5,120,2006-01-01
taxid472516,-5,120,2006-01-01
taxid472517,-5,120,2006-01-01
taxid476273,-5,120,2006-01-01
taxid380840,-4,119.6667,2005-01-01
taxid380811,-2.13,106.13,2004-01-01
taxid464546,-1.5,103,2005-01-01
taxid380815,-0.15,100.57,2005-01-01
taxid464523,0.8333,102.0833,2006-01-01
taxid464567,0.8333,102.0833,2005-01-01
taxid464561,1,102,2005-01-01
taxid464506,1.8167,127.8,2005-01-01
taxid380817,2.02,98.97,2005-01-01
taxid365120,2.5,112.5,2004-01-01
taxid499088,2.5,112.5,2007-01-01
taxid380798,2.58,98.42,2005-01-01
taxid464552,2.9833,104.75,2005-01-01
taxid380799,3.5,98.83,2005-01-01
taxid464505,3.5,98.83,2005-01-01
taxid464545,3.5833,98.65,2005-01-01
taxid464641,3.5833,98.65,2005-01-01
taxid464533,3.6667,98.1667,2005-01-01
taxid464630,3.6667,98.1667,2005-01-01
taxid464500,4,97,2005-01-01
taxid464559,4,97,2005-01-01
taxid380818,4.13,97.97,2005-01-01
taxid452942,6.24,106.57,2006-01-01
taxid400257,8,-5,2006-01-01
taxid400258,8,-5,2006-01-01
taxid431919,8,-5,2006-01-01
taxid431920,8,-5,2006-01-01
taxid431925,8,-5,2006-01-01
taxid434334,8,-5,2006-01-01
taxid406790,13,-2,2006-01-01
taxid406791,13,-2,2006-01-01
taxid483267,13,-2,2006-01-01
taxid483268,13,-2,2006-01-01
taxid430724,13.75,100.52,2004-01-01
taxid430725,13.75,100.52,2004-01-01
taxid270485,13.82,100.05,2004-01-01
taxid365497,13.83,100.48,2005-01-01
taxid365495,14.02,99.53,2005-01-01
taxid283659,14.2333,100.1167,2004-01-01
taxid283660,14.2333,100.1167,2004-01-01
taxid384064,14.2333,100.1167,2004-01-01
taxid415942,14.2333,100.1167,2004-01-01
taxid299129,14.35,100.55,2004-01-01
taxid266827,15,100,2004-01-01
taxid266828,15,100,2004-01-01
taxid284166,15,100,2004-01-01
taxid284185,15,100,2004-01-01
taxid284186,15,100,2004-01-01
taxid284187,15,100,2004-01-01
taxid284203,15,100,2004-01-01
taxid284210,15,100,2004-01-01
taxid284213,15,100,2004-01-01
taxid297793,15,100,2004-01-01
taxid305398,15,100,2004-01-01
taxid307154,15,100,2004-01-01
taxid310538,15,100,2004-01-01
taxid354085,15,100,2004-01-01
taxid365496,15,100,2005-01-01
taxid367770,15,100,2005-01-01
taxid370847,15,100,2005-01-01
taxid395337,15,30,2006-01-01
taxid395338,15,30,2006-01-01
taxid400259,15,30,2006-01-01
taxid400260,15,30,2006-01-01
taxid408165,15,100,2006-01-01
taxid408166,15,100,2006-01-01
taxid408167,15,100,2006-01-01
taxid427773,15,100,2004-01-01
taxid428669,15,100,2004-01-01
taxid431922,15,30,2006-01-01
taxid433435,15,30,2006-01-01
taxid434914,15,100,2005-01-01
taxid434917,15,100,2005-01-01
taxid442942,15,100,2004-01-01
taxid481608,15,100,2007-01-01
taxid415937,15.68,100.12,2005-01-01
taxid415938,15.68,100.12,2004-01-01
taxid415939,15.68,100.12,2004-01-01
taxid415940,15.68,100.12,2005-01-01
taxid415941,15.68,100.12,2005-01-01
taxid430726,15.68,100.12,2005-01-01
taxid430728,15.68,100.12,2005-01-01
taxid430730,15.68,100.12,2005-01-01
taxid430731,15.68,100.12,2005-01-01
taxid430732,15.68,100.12,2005-01-01
taxid430733,15.68,100.12,2005-01-01
taxid430734,15.68,100.12,2005-01-01
taxid430735,15.68,100.12,2005-01-01
taxid430736,15.68,100.12,2005-01-01
taxid430737,15.68,100.12,2005-01-01
taxid430738,15.68,100.12,2005-01-01
taxid430739,15.68,100.12,2005-01-01
taxid430740,15.68,100.12,2005-01-01
taxid430741,15.68,100.12,2005-01-01
taxid430742,15.68,100.12,2005-01-01
taxid430743,15.68,100.12,2005-01-01
taxid430744,15.68,100.12,2005-01-01
taxid430745,15.68,100.12,2005-01-01
taxid430746,15.68,100.12,2005-01-01
taxid430747,15.68,100.12,2005-01-01
taxid373035,16,8,2006-01-01
taxid385215,16,8,2006-01-01
taxid385216,16,8,2006-01-01
taxid385217,16,8,2006-01-01
taxid385218,16,8,2006-01-01
taxid385219,16,8,2006-01-01
taxid385220,16,8,2006-01-01
taxid387904,16,8,2006-01-01
taxid400253,16,8,2006-01-01
taxid400254,16,8,2006-01-01
taxid400283,16,8,2006-01-01
taxid400284,16,8,2006-01-01
taxid400285,16,8,2006-01-01
taxid400286,16,8,2006-01-01
taxid400287,16,8,2006-01-01
taxid400288,16,8,2006-01-01
taxid431995,16,8,2006-01-01
taxid431996,16,8,2006-01-01
taxid431997,16,8,2006-01-01
taxid431998,16,8,2006-01-01
taxid431999,16,8,2006-01-01
taxid471448,16,8,2007-01-01
taxid471449,16,8,2007-01-01
taxid471450,16,8,2007-01-01
taxid471451,16,8,2007-01-01
taxid471452,16,8,2007-01-01
taxid471453,16,8,2007-01-01
taxid471454,16,8,2007-01-01
taxid471455,16,8,2007-01-01
taxid471456,16,8,2007-01-01
taxid471457,16,8,2007-01-01
taxid471458,16,8,2007-01-01
taxid471459,16,8,2007-01-01
taxid261268,16.17,107.83,2004-01-01
taxid284188,16.17,107.83,2004-01-01
taxid284189,16.17,107.83,2004-01-01
taxid284190,16.17,107.83,2004-01-01
taxid284191,16.17,107.83,2004-01-01
taxid284192,16.17,107.83,2004-01-01
taxid284193,16.17,107.83,2004-01-01
taxid284194,16.17,107.83,2004-01-01
taxid284204,16.17,107.83,2004-01-01
taxid284217,16.17,107.83,2004-01-01
taxid284218,16.17,107.83,2004-01-01
taxid284219,16.17,107.83,2004-01-01
taxid284220,16.17,107.83,2004-01-01
taxid299387,16.17,107.83,2004-01-01
taxid299388,16.17,107.83,2004-01-01
taxid299730,16.17,107.83,2004-01-01
taxid299731,16.17,107.83,2004-01-01
taxid299732,16.17,107.83,2004-01-01
taxid299733,16.17,107.83,2004-01-01
taxid299734,16.17,107.83,2004-01-01
taxid299735,16.17,107.83,2004-01-01
taxid299736,16.17,107.83,2004-01-01
taxid300113,16.17,107.83,2004-01-01
taxid300118,16.17,107.83,2004-01-01
taxid300123,16.17,107.83,2004-01-01
taxid311555,16.17,107.83,2004-01-01
taxid311556,16.17,107.83,2004-01-01
taxid357207,16.17,107.83,2004-01-01
taxid357208,16.17,107.83,2004-01-01
taxid357209,16.17,107.83,2004-01-01
taxid357210,16.17,107.83,2004-01-01
taxid357211,16.17,107.83,2005-01-01
taxid357212,16.17,107.83,2005-01-01
taxid357213,16.17,107.83,2005-01-01
taxid365121,16.17,107.83,2005-01-01
taxid365129,16.17,107.83,2004-01-01
taxid365130,16.17,107.83,2003-01-01
taxid365132,16.17,107.83,2005-01-01
taxid369763,16.17,107.83,2005-01-01
taxid369764,16.17,107.83,2005-01-01
taxid369765,16.17,107.83,2005-01-01
taxid380793,16.17,107.83,2005-01-01
taxid380795,16.17,107.83,2004-01-01
taxid380819,16.17,107.83,2004-01-01
taxid380820,16.17,107.83,2004-01-01
taxid380821,16.17,107.83,2004-01-01
taxid380822,16.17,107.83,2004-01-01
taxid380823,16.17,107.83,2004-01-01
taxid380824,16.17,107.83,2004-01-01
taxid380825,16.17,107.83,2004-01-01
taxid380826,16.17,107.83,2003-01-01
taxid380827,16.17,107.83,2003-01-01
taxid380828,16.17,107.83,2004-01-01
taxid380829,16.17,107.83,2003-01-01
taxid380830,16.17,107.83,2003-01-01
taxid380831,16.17,107.83,2004-01-01
taxid380832,16.17,107.83,2005-01-01
taxid380833,16.17,107.83,2005-01-01
taxid380834,16.17,107.83,2005-01-01
taxid380835,16.17,107.83,2003-01-01
taxid380836,16.17,107.83,2003-01-01
taxid380837,16.17,107.83,2004-01-01
taxid380838,16.17,107.83,2004-01-01
taxid380839,16.17,107.83,2003-01-01
taxid380841,16.17,107.83,2004-01-01
taxid380842,16.17,107.83,2003-01-01
taxid380843,16.17,107.83,2003-01-01
taxid380844,16.17,107.83,2004-01-01
taxid380845,16.17,107.83,2004-01-01
taxid380846,16.17,107.83,2004-01-01
taxid380847,16.17,107.83,2005-01-01
taxid380848,16.17,107.83,2005-01-01
taxid380849,16.17,107.83,2005-01-01
taxid380850,16.17,107.83,2005-01-01
taxid380851,16.17,107.83,2005-01-01
taxid380852,16.17,107.83,2004-01-01
