strain_name,latitude,longitude
Talinum_paniculatum,-13.0687767,-49.5703125
Quiabentia_verticillata,-16.4676947,-57.1289062
Tephrocactus_articulatus,-34.8859309,-67.6757812
Portulaca_oleracea,25.3241665,-3.1640625
Grahamia_coahuilensis,27.3717673,-103.1835937
Maihuenia_poeppigii,-39.2322531,-67.5
Pereskia_sacharosa,8.2332371,-75.4101562
