strain_name,latitude,longitude
taxonVaccine,40,82.53
taxon1,40,82.53
taxon2,40,82.53
taxon3,40,82.53
taxon4,40,82.53
taxon5,40,82.53
taxon6,40,82.53
taxon7,40,82.53
taxon8,40,82.53
taxon9,40,82.53
taxon10,40,82.53
taxon11,40,82.53
taxon12,40,82.53
taxon13,40,82.53
taxon14,40,82.53
taxon15,40,82.53
taxon16,40,82.53
taxon17,40,82.53
taxon18,40,82.53
taxon19,40,82.53
taxon20,40,82.53
taxon21,40,82.53
taxon22,40,82.53
taxon23,40,82.53
